date,precipitation,temp_max,temp_min,wind,weather
2015-09-05,13.3,33,14,8.5,Cloudy
2015-09-06,19.4,28,11,7.3,Rainy
2015-09-07,1.8,32,21,9.1,Cloudy
2015-09-08,24.4,23,19,2.9,Cloudy
2015-09-09,28.2,27,24,9.3,Rainy
2015-09-10,19.5,22,24,1.1,Cloudy
2015-09-11,28.6,21,23,8.0,Rainy
2015-09-12,4.5,38,17,4.6,Sunny
2015-09-12,4.5,38,17,4.6,Sunny
2015-09-13,14.3,27,15,2.2,Cloudy
2015-09-14,18.1,36,20,1.3,Cloudy
2015-09-15,17.5,32,19,4.2,Cloudy
2015-09-16,12.0,26,21,4.2,Cloudy
2015-09-17,10.1,28,20,2.7,Cloudy
2015-09-18,3.8,31,12,2.5,Cloudy
2015-09-19,11.8,33,18,4.3,Cloudy
2015-09-20,4.9,33,22,4.4,Sunny
2015-09-20,4.9,33,22,4.4,Sunny
2015-09-20,4.9,33,22,4.4,Sunny
2015-09-20,4.9,33,22,4.4,Sunny
2015-09-20,4.9,33,22,4.4,Sunny
2015-09-20,4.9,33,22,4.4,Sunny
2015-09-20,4.9,33,22,4.4,Sunny
2015-09-20,4.9,33,22,4.4,Sunny
2015-09-20,4.9,33,22,4.4,Sunny
2015-09-21,22.0,34,20,4.7,Cloudy
2015-09-22,6.3,22,20,8.8,Cloudy
2015-09-23,1.8,34,23,6.3,Sunny
2015-09-23,1.8,34,23,6.3,Sunny
2015-09-23,1.8,34,23,6.3,Sunny
2015-09-24,16.6,38,13,0.7,Cloudy
2015-09-25,17.9,39,12,5.4,Rainy
2015-09-26,26.2,33,16,7.7,Rainy
2015-09-27,17.3,27,21,1.0,Cloudy
2015-09-28,10.4,24,22,4.5,Cloudy
2015-09-29,24.1,38,24,4.8,Cloudy
2015-09-30,16.2,23,23,9.6,Rainy
2015-10-01,2.4,33,17,5.0,Sunny
2015-10-01,2.4,33,17,5.0,Sunny
2015-10-01,2.4,33,17,5.0,Sunny
2015-10-02,17.0,35,16,7.6,Rainy
2015-10-03,27.2,39,10,3.4,Cloudy
2015-10-04,11.9,25,10,7.9,Cloudy
2015-10-05,8.9,25,22,3.6,Cloudy
2015-10-06,4.3,22,14,4.6,Cloudy
2015-10-07,4.5,34,24,5.1,Sunny
2015-10-07,4.5,34,24,5.1,Sunny
2015-10-07,4.5,34,24,5.1,Sunny
2015-10-07,4.5,34,24,5.1,Sunny
2015-10-07,4.5,34,24,5.1,Sunny
2015-10-08,13.0,22,23,9.3,Cloudy
2015-10-09,17.9,30,17,1.0,Cloudy
2015-10-10,2.4,22,23,2.4,Cloudy
2015-10-11,28.2,29,19,7.2,Rainy
2015-10-12,22.7,37,20,6.0,Rainy
2015-10-13,17.6,20,12,2.9,Cloudy
2015-10-14,24.9,35,17,3.2,Cloudy
2015-10-15,2.4,35,12,4.0,Sunny
2015-10-15,2.4,35,12,4.0,Sunny
2015-10-15,2.4,35,12,4.0,Sunny
2015-10-15,2.4,35,12,4.0,Sunny
2015-10-15,2.4,35,12,4.0,Sunny
2015-10-15,2.4,35,12,4.0,Sunny
2015-10-15,2.4,35,12,4.0,Sunny
2015-10-16,14.3,29,13,4.8,Cloudy
2015-10-17,18.9,20,19,8.3,Rainy
2015-10-18,24.9,23,16,0.6,Cloudy
2015-10-19,23.5,22,12,9.0,Rainy
2015-10-20,8.3,24,13,4.4,Cloudy
2015-10-21,28.2,31,17,2.7,Cloudy
2015-10-22,3.7,31,13,5.3,Cloudy
2015-10-23,26.3,32,18,6.8,Rainy
2015-10-24,29.1,31,13,0.9,Cloudy
2015-10-25,5.3,35,22,7.3,Cloudy
2015-10-26,21.7,32,23,7.7,Rainy
2015-10-27,1.2,24,13,2.1,Cloudy
2015-10-28,12.2,23,22,2.1,Cloudy
2015-10-29,15.5,34,14,2.4,Cloudy
2015-10-30,17.4,31,10,8.1,Rainy
2015-10-31,28.1,38,16,3.1,Cloudy
2015-11-01,20.2,38,18,8.1,Rainy
2015-11-02,14.4,30,21,5.6,Cloudy
2015-11-03,24.3,25,18,7.8,Rainy
2015-11-04,28.5,28,10,5.8,Rainy
2015-11-05,0.7,20,24,3.7,Cloudy
2015-11-06,29.5,31,15,9.2,Rainy
2015-11-07,2.6,33,12,7.3,Sunny
2015-11-07,2.6,33,12,7.3,Sunny
2015-11-08,24.4,25,13,5.1,Rainy
2015-11-09,8.4,20,17,6.6,Cloudy
2015-11-10,4.0,21,24,6.4,Cloudy
2015-11-11,13.2,30,13,3.9,Cloudy
2015-11-12,19.3,22,17,4.5,Cloudy
2015-11-13,11.4,29,13,3.5,Cloudy
2015-11-14,1.6,25,18,10.0,Cloudy
2015-11-15,18.0,25,15,6.0,Rainy
2015-11-16,27.1,39,10,1.4,Cloudy
2015-11-17,11.5,21,22,5.4,Cloudy
2015-11-18,6.5,29,19,1.0,Cloudy
2015-11-19,13.3,25,11,3.2,Cloudy
2015-11-20,1.5,36,16,4.7,Sunny
2015-11-20,1.5,36,16,4.7,Sunny
2015-11-20,1.5,36,16,4.7,Sunny
2015-11-21,24.6,33,19,5.6,Rainy
2015-11-22,24.8,24,16,9.8,Rainy
2015-11-23,17.6,36,12,9.8,Rainy
2015-11-24,10.6,21,10,1.4,Cloudy
2015-11-25,24.0,28,17,5.6,Rainy
2015-11-26,16.6,31,22,8.3,Rainy
2015-11-27,24.8,38,22,2.8,Cloudy
2015-11-28,18.9,26,19,7.6,Rainy
2015-11-29,23.5,28,23,8.8,Rainy
2015-11-30,18.0,35,20,6.8,Rainy
2015-12-01,12.4,39,24,3.6,Cloudy
2015-12-02,28.7,30,20,9.3,Rainy
2015-12-03,16.2,31,19,8.9,Rainy
2015-12-04,18.2,34,24,7.3,Rainy
2015-12-05,6.6,37,16,4.0,Cloudy
2015-12-06,18.8,38,19,8.0,Rainy
2015-12-07,17.1,35,17,3.5,Cloudy
2015-12-08,5.5,34,10,2.9,Cloudy
2015-12-09,1.8,24,23,5.4,Cloudy
2015-12-10,18.1,30,12,10.0,Rainy
2015-12-11,22.9,34,22,8.1,Rainy
2015-12-12,15.7,37,11,7.4,Rainy
2015-12-13,6.8,32,10,4.8,Cloudy
2015-12-14,20.0,23,14,3.5,Cloudy
2015-12-15,2.4,36,12,8.6,Sunny
2015-12-15,2.4,36,12,8.6,Sunny
2015-12-15,2.4,36,12,8.6,Sunny
2015-12-15,2.4,36,12,8.6,Sunny
2015-12-16,13.3,23,19,5.9,Cloudy
2015-12-17,4.9,35,24,8.2,Sunny
2015-12-17,4.9,35,24,8.2,Sunny
2015-12-17,4.9,35,24,8.2,Sunny
2015-12-18,5.5,34,17,5.1,Cloudy
2015-12-19,6.1,33,15,7.7,Cloudy
2015-12-20,11.6,31,19,8.7,Cloudy
2015-12-21,1.5,22,23,4.2,Cloudy
2015-12-22,11.9,29,18,0.6,Cloudy
2015-12-23,15.4,27,18,2.9,Cloudy
2015-12-24,14.5,25,20,9.2,Cloudy
2015-12-25,11.5,33,15,7.0,Cloudy
2015-12-26,25.2,36,11,7.5,Rainy
2015-12-27,4.4,38,18,3.6,Sunny
2015-12-27,4.4,38,18,3.6,Sunny
2015-12-27,4.4,38,18,3.6,Sunny
2015-12-27,4.4,38,18,3.6,Sunny
2015-12-27,4.4,38,18,3.6,Sunny
2015-12-27,4.4,38,18,3.6,Sunny
2015-12-28,15.2,35,11,7.2,Rainy
2015-12-29,1.9,34,12,6.6,Sunny
2015-12-29,1.9,34,12,6.6,Sunny
2015-12-29,1.9,34,12,6.6,Sunny
2015-12-30,2.1,34,15,2.2,Sunny
2015-12-30,2.1,34,15,2.2,Sunny
2015-12-30,2.1,34,15,2.2,Sunny
2015-12-30,2.1,34,15,2.2,Sunny
2015-12-31,17.2,20,11,9.7,Rainy
2016-01-01,17.0,31,14,3.9,Cloudy
2016-01-02,26.3,29,11,3.6,Cloudy
2016-01-03,16.7,33,21,4.0,Cloudy
2016-01-04,28.8,29,13,1.4,Cloudy
2016-01-05,1.5,29,24,6.4,Cloudy
2016-01-07,1.3,30,20,8.1,Cloudy
2016-01-08,5.6,35,12,4.2,Cloudy
2016-01-09,16.2,28,14,4.9,Cloudy
2016-01-10,19.4,34,15,6.6,Rainy
2016-01-11,1.4,33,22,7.7,Sunny
2016-01-11,1.4,33,22,7.7,Sunny
2016-01-11,1.4,33,22,7.7,Sunny
2016-01-11,1.4,33,22,7.7,Sunny
2016-01-11,1.4,33,22,7.7,Sunny
2016-01-11,1.4,33,22,7.7,Sunny
2016-01-12,28.4,38,16,2.7,Cloudy
2016-01-13,25.3,28,19,9.7,Rainy
2016-01-14,8.9,23,17,6.4,Cloudy
2016-01-15,2.3,26,18,0.6,Cloudy
2016-01-16,5.1,27,23,4.4,Cloudy
2016-01-17,3.8,27,13,4.6,Cloudy
2016-01-18,3.7,38,13,8.2,Sunny
2016-01-18,3.7,38,13,8.2,Sunny
2016-01-19,15.6,34,16,3.4,Cloudy
2016-01-20,7.4,35,21,3.6,Cloudy
2016-01-21,10.7,28,24,1.2,Cloudy
2016-01-22,29.7,31,19,3.2,Cloudy
2016-01-23,20.5,35,19,7.3,Rainy
2016-01-24,28.5,23,20,6.5,Rainy
2016-01-25,4.3,24,18,1.3,Cloudy
2016-01-26,11.5,27,20,1.6,Cloudy
2016-01-27,16.6,20,11,4.1,Cloudy
2016-01-28,2.3,25,22,7.6,Cloudy
2016-01-29,0.1,34,20,8.4,Sunny
2016-01-29,0.1,34,20,8.4,Sunny
2016-01-30,20.1,23,15,0.6,Cloudy
2016-01-31,19.3,30,19,3.6,Cloudy
2016-02-01,12.3,24,19,4.5,Cloudy
2016-02-02,14.7,37,17,9.2,Cloudy
2016-02-03,12.5,34,22,5.3,Cloudy
2016-02-04,0.7,37,14,3.1,Sunny
2016-02-04,0.7,37,14,3.1,Sunny
2016-02-04,0.7,37,14,3.1,Sunny
2016-02-04,0.7,37,14,3.1,Sunny
2016-02-04,0.7,37,14,3.1,Sunny
2016-02-04,0.7,37,14,3.1,Sunny
2016-02-05,10.1,39,14,4.2,Cloudy
2016-02-06,5.3,32,17,4.6,Cloudy
2016-02-07,3.0,24,10,6.9,Cloudy
2016-02-08,28.7,20,15,0.9,Cloudy
2016-02-09,18.0,37,19,4.2,Cloudy
2016-02-10,21.9,33,22,6.6,Rainy
2016-02-11,9.5,24,18,3.2,Cloudy
2016-02-12,11.8,25,21,6.1,Cloudy
2016-02-13,7.1,35,15,3.9,Cloudy
2016-02-14,2.9,31,24,7.7,Cloudy
2016-02-15,5.4,39,16,1.1,Cloudy
2016-02-16,23.9,37,13,9.2,Rainy
2016-02-17,20.3,21,21,2.1,Cloudy
2016-02-18,16.4,32,19,2.0,Cloudy
2016-02-19,14.3,36,10,8.5,Cloudy
2016-02-20,27.7,36,18,8.8,Rainy
2016-02-21,2.2,35,21,1.4,Sunny
2016-02-21,2.2,35,21,1.4,Sunny
2016-02-21,2.2,35,21,1.4,Sunny
2016-02-22,8.4,37,15,9.1,Cloudy
2016-02-23,10.5,27,12,3.1,Cloudy
2016-02-24,23.5,22,13,6.4,Rainy
2016-02-25,29.8,36,19,1.2,Cloudy
2016-02-26,7.2,37,21,4.1,Cloudy
2016-02-27,26.2,25,15,4.8,Cloudy
2016-02-28,24.9,27,15,6.2,Rainy
2016-02-29,6.7,32,21,5.5,Cloudy
2016-03-01,12.0,27,18,4.9,Cloudy
2016-03-02,12.3,38,13,9.6,Cloudy
2016-03-03,29.3,25,14,2.3,Cloudy
2016-03-04,5.4,34,14,2.0,Cloudy
2016-03-05,24.0,29,12,7.3,Rainy
2016-03-06,10.0,36,11,1.2,Cloudy
2016-03-07,21.9,20,17,5.1,Rainy
2016-03-08,12.6,26,19,5.1,Cloudy
2016-03-09,17.4,32,24,3.4,Cloudy
2016-03-10,25.0,22,18,9.3,Rainy
2016-03-11,24.1,38,19,3.2,Cloudy
2016-03-12,26.0,34,20,3.2,Cloudy
2016-03-13,1.8,24,22,2.7,Cloudy
2016-03-14,20.8,30,18,1.9,Cloudy
2016-03-15,4.2,37,23,4.0,Sunny
2016-03-15,4.2,37,23,4.0,Sunny
2016-03-15,4.2,37,23,4.0,Sunny
2016-03-15,4.2,37,23,4.0,Sunny
2016-03-15,4.2,37,23,4.0,Sunny
2016-03-15,4.2,37,23,4.0,Sunny
2016-03-16,12.5,22,14,7.0,Cloudy
2016-03-17,16.5,25,20,7.6,Rainy
2016-03-18,12.1,22,18,8.2,Cloudy
2016-03-19,15.6,24,13,2.4,Cloudy
2016-03-20,29.9,28,11,0.8,Cloudy
2016-03-21,4.1,38,12,9.8,Sunny
2016-03-21,4.1,38,12,9.8,Sunny
2016-03-21,4.1,38,12,9.8,Sunny
2016-03-21,4.1,38,12,9.8,Sunny
2016-03-21,4.1,38,12,9.8,Sunny
2016-03-21,4.1,38,12,9.8,Sunny
2016-03-22,20.3,32,10,0.6,Cloudy
2016-03-23,11.9,25,14,9.6,Cloudy
2016-03-24,4.0,30,10,8.4,Cloudy
2016-03-25,4.8,33,21,9.2,Sunny
2016-03-25,4.8,33,21,9.2,Sunny
2016-03-25,4.8,33,21,9.2,Sunny
2016-03-25,4.8,33,21,9.2,Sunny
2016-03-26,28.5,25,20,4.2,Cloudy
2016-03-27,26.4,25,10,2.4,Cloudy
2016-03-28,27.2,36,23,6.3,Rainy
2016-03-29,29.7,30,20,7.5,Rainy
2016-03-30,6.2,34,20,1.7,Cloudy
2016-03-31,10.7,28,22,8.1,Cloudy
2016-04-01,20.1,36,16,2.5,Cloudy
2016-04-02,14.5,26,11,5.2,Cloudy
2016-04-03,12.6,26,24,8.6,Cloudy
2016-04-04,10.7,20,17,2.3,Cloudy
2016-04-05,17.8,27,15,2.8,Cloudy
2016-04-06,17.3,24,13,1.1,Cloudy
2016-04-07,4.8,38,18,1.9,Sunny
2016-04-07,4.8,38,18,1.9,Sunny
2016-04-07,4.8,38,18,1.9,Sunny
2016-04-07,4.8,38,18,1.9,Sunny
2016-04-07,4.8,38,18,1.9,Sunny
2016-04-07,4.8,38,18,1.9,Sunny
2016-04-08,14.2,27,24,1.9,Cloudy
2016-04-09,16.6,36,19,2.4,Cloudy
2016-04-10,17.1,38,17,3.2,Cloudy
2016-04-11,6.3,31,22,8.2,Cloudy
2016-04-12,22.3,34,19,9.2,Rainy
2016-04-13,0.8,23,12,4.4,Cloudy
2016-04-14,10.6,31,12,1.7,Cloudy
2016-04-15,23.4,32,13,2.6,Cloudy
2016-04-16,16.9,33,23,7.5,Rainy
2016-04-17,7.8,24,18,6.9,Cloudy
2016-04-18,20.8,35,18,9.7,Rainy
2016-04-19,17.0,26,14,0.6,Cloudy
2016-04-20,23.9,34,21,7.6,Rainy
2016-04-21,22.1,32,18,5.3,Rainy
2016-04-22,18.3,35,15,9.1,Rainy
2016-04-23,14.6,31,17,6.0,Cloudy
2016-04-24,4.0,26,20,4.7,Cloudy
2016-04-25,7.8,35,17,6.8,Cloudy
2016-04-26,12.6,32,21,8.4,Cloudy
2016-04-27,18.0,22,19,3.2,Cloudy
2016-04-28,15.4,34,24,1.5,Cloudy
2016-04-29,8.6,22,16,4.6,Cloudy
2016-04-30,0.2,26,13,2.5,Cloudy
2016-05-01,14.9,37,13,4.6,Cloudy
2016-05-02,8.6,33,15,9.9,Cloudy
2016-05-03,22.0,37,23,6.0,Rainy
2016-05-04,0.7,38,18,7.1,Sunny
2016-05-04,0.7,38,18,7.1,Sunny
2016-05-04,0.7,38,18,7.1,Sunny
2016-05-04,0.7,38,18,7.1,Sunny
2016-05-04,0.7,38,18,7.1,Sunny
2016-05-04,0.7,38,18,7.1,Sunny
2016-05-04,0.7,38,18,7.1,Sunny
2016-05-05,17.5,33,16,6.9,Rainy
2016-05-06,28.2,39,14,8.3,Rainy
2016-05-07,5.2,25,14,9.5,Cloudy
2016-05-08,14.1,27,17,6.8,Cloudy
2016-05-09,2.7,26,15,5.0,Cloudy
2016-05-10,18.8,39,10,3.5,Cloudy
2016-05-11,16.5,37,10,3.9,Cloudy
2016-05-12,12.2,37,18,3.7,Cloudy
2016-05-13,15.6,34,17,3.6,Cloudy
2016-05-14,26.9,39,15,7.1,Rainy
2016-05-15,5.9,38,22,6.1,Cloudy
2016-05-16,0.7,21,10,2.4,Cloudy
2016-05-17,25.8,27,23,9.7,Rainy
2016-05-18,17.3,30,11,4.6,Cloudy
2016-05-19,26.7,37,19,5.9,Rainy
2016-05-20,17.9,32,12,7.2,Rainy
2016-05-21,24.3,28,19,6.3,Rainy
2016-05-22,12.9,28,21,3.5,Cloudy
2016-05-23,22.5,36,12,8.1,Rainy
2016-05-24,27.4,26,11,1.5,Cloudy
2016-05-25,17.2,28,21,5.9,Rainy
2016-05-26,5.4,20,11,3.1,Cloudy
2016-05-27,8.1,21,15,6.3,Cloudy
2016-05-28,6.0,23,16,2.6,Cloudy
2016-05-29,7.4,33,13,7.8,Cloudy
2016-05-30,9.2,23,10,2.7,Cloudy
2016-05-31,16.7,21,15,9.0,Rainy
2016-06-01,17.6,27,16,8.7,Rainy
2016-06-02,12.8,37,13,3.9,Cloudy
2016-06-03,18.5,38,15,4.2,Cloudy
2016-06-04,2.4,33,18,7.2,Sunny
2016-06-04,2.4,33,18,7.2,Sunny
2016-06-05,2.6,39,13,1.4,Sunny
2016-06-05,2.6,39,13,1.4,Sunny
2016-06-05,2.6,39,13,1.4,Sunny
2016-06-05,2.6,39,13,1.4,Sunny
2016-06-05,2.6,39,13,1.4,Sunny
2016-06-05,2.6,39,13,1.4,Sunny
2016-06-05,2.6,39,13,1.4,Sunny
2016-06-05,2.6,39,13,1.4,Sunny
2016-06-06,5.2,29,21,1.3,Cloudy
2016-06-07,15.5,36,24,1.8,Cloudy
2016-06-08,6.4,27,23,5.8,Cloudy
2016-06-09,8.5,33,19,1.9,Cloudy
2016-06-10,12.0,27,13,3.1,Cloudy
2016-06-11,24.4,24,19,6.6,Rainy
2016-06-12,0.4,35,21,0.6,Sunny
2016-06-12,0.4,35,21,0.6,Sunny
2016-06-12,0.4,35,21,0.6,Sunny
2016-06-12,0.4,35,21,0.6,Sunny
2016-06-12,0.4,35,21,0.6,Sunny
2016-06-12,0.4,35,21,0.6,Sunny
2016-06-12,0.4,35,21,0.6,Sunny
2016-06-12,0.4,35,21,0.6,Sunny
2016-06-13,19.5,27,14,2.2,Cloudy
2016-06-14,20.1,29,12,9.3,Rainy
2016-06-15,24.0,27,19,6.8,Rainy
2016-06-16,28.0,28,11,3.4,Cloudy
2016-06-17,0.6,37,24,0.9,Sunny
2016-06-17,0.6,37,24,0.9,Sunny
2016-06-18,4.6,22,18,6.1,Cloudy
2016-06-19,26.6,36,22,2.6,Cloudy
2016-06-20,13.8,39,10,9.6,Cloudy
2016-06-21,16.9,34,14,7.0,Rainy
2016-06-22,19.9,36,14,9.8,Rainy
2016-06-23,20.4,27,17,8.6,Rainy
2016-06-24,28.0,21,15,5.1,Rainy
2016-06-25,29.9,36,15,6.9,Rainy
2016-06-26,21.6,37,15,8.2,Rainy
2016-06-27,8.6,24,13,6.0,Cloudy
2016-06-28,26.4,28,24,1.1,Cloudy
2016-06-29,1.5,28,10,5.0,Cloudy
2016-06-30,6.9,21,12,1.7,Cloudy
2016-07-01,26.9,21,22,7.3,Rainy
2016-07-02,7.7,38,22,7.0,Cloudy
2016-07-03,6.6,22,24,9.9,Cloudy
2016-07-04,4.1,36,19,6.5,Sunny
2016-07-04,4.1,36,19,6.5,Sunny
2016-07-04,4.1,36,19,6.5,Sunny
2016-07-04,4.1,36,19,6.5,Sunny
2016-07-05,25.8,33,21,8.1,Rainy
2016-07-06,15.0,33,20,3.0,Cloudy
2016-07-07,20.2,33,15,3.7,Cloudy
2016-07-08,7.2,25,14,9.2,Cloudy
2016-07-09,22.7,22,19,7.7,Rainy
2016-07-10,22.8,20,10,6.7,Rainy
2016-07-11,9.4,35,14,2.9,Cloudy
2016-07-12,12.3,23,11,7.1,Cloudy
2016-07-13,6.3,20,10,8.9,Cloudy
2016-07-14,29.3,36,13,2.7,Cloudy
2016-07-15,19.4,37,15,7.2,Rainy
2016-07-16,28.0,27,16,4.2,Cloudy
2016-07-17,9.1,21,18,1.6,Cloudy
2016-07-18,23.5,37,14,7.8,Rainy
2016-07-19,23.0,35,17,2.1,Cloudy
2016-07-20,20.7,29,17,2.9,Cloudy
2016-07-21,29.0,27,20,7.9,Rainy
2016-07-22,11.8,31,18,7.6,Cloudy
2016-07-23,3.9,35,12,2.9,Sunny
2016-07-23,3.9,35,12,2.9,Sunny
2016-07-23,3.9,35,12,2.9,Sunny
2016-07-23,3.9,35,12,2.9,Sunny
2016-07-24,20.2,31,12,9.4,Rainy
2016-07-25,21.9,30,18,2.5,Cloudy
2016-07-26,17.3,39,16,9.9,Rainy
2016-07-27,6.2,38,24,7.5,Cloudy
2016-07-28,15.1,20,13,4.2,Cloudy
2016-07-29,9.4,22,24,1.7,Cloudy
2016-07-30,12.8,31,10,3.5,Cloudy
2016-07-31,19.4,28,16,2.3,Cloudy
2016-08-01,22.4,24,19,6.4,Rainy
2016-08-02,7.0,20,15,3.9,Cloudy
2016-08-03,12.2,29,12,3.3,Cloudy
2016-08-04,8.1,36,23,7.7,Cloudy
2016-08-05,6.0,23,14,2.7,Cloudy
2016-08-06,23.5,34,12,6.1,Rainy
2016-08-07,27.3,38,17,2.3,Cloudy
2016-08-08,11.1,27,14,7.3,Cloudy
2016-08-09,22.5,34,19,6.4,Rainy
2016-08-10,26.9,26,19,8.1,Rainy
2016-08-11,25.4,34,15,1.2,Cloudy
2016-08-12,5.5,27,11,2.5,Cloudy
2016-08-13,28.7,29,17,2.0,Cloudy
2016-08-14,11.3,37,18,2.3,Cloudy
2016-08-15,10.2,23,12,1.5,Cloudy
2016-08-16,1.9,34,22,5.8,Sunny
2016-08-16,1.9,34,22,5.8,Sunny
2016-08-16,1.9,34,22,5.8,Sunny
2016-08-16,1.9,34,22,5.8,Sunny
2016-08-16,1.9,34,22,5.8,Sunny
2016-08-16,1.9,34,22,5.8,Sunny
2016-08-17,14.6,30,24,6.1,Cloudy
2016-08-18,3.3,22,15,8.5,Cloudy
2016-08-19,7.5,34,15,4.5,Cloudy
2016-08-20,9.5,22,11,5.6,Cloudy
2016-08-21,24.3,34,19,9.9,Rainy
2016-08-22,26.3,25,17,5.6,Rainy
2016-08-23,9.1,20,14,5.9,Cloudy
2016-08-24,25.8,33,20,10.0,Rainy
2016-08-25,25.7,35,20,9.9,Rainy
2016-08-26,22.9,20,17,4.5,Cloudy
2016-08-27,4.4,36,23,6.5,Sunny
2016-08-27,4.4,36,23,6.5,Sunny
2016-08-27,4.4,36,23,6.5,Sunny
2016-08-27,4.4,36,23,6.5,Sunny
2016-08-27,4.4,36,23,6.5,Sunny
2016-08-27,4.4,36,23,6.5,Sunny
2016-08-28,20.7,27,22,5.1,Rainy
2016-08-29,28.4,37,23,7.3,Rainy
2016-08-30,20.5,35,17,9.4,Rainy
2016-08-31,9.9,25,24,3.4,Cloudy
2016-09-01,15.0,29,21,8.3,Cloudy
2016-09-02,19.4,29,12,6.7,Rainy
2016-09-03,15.3,24,14,3.2,Cloudy
2016-09-04,3.6,31,16,8.1,Cloudy
2016-09-05,9.4,39,14,4.6,Cloudy
2016-09-06,24.1,36,15,1.6,Cloudy
2016-09-07,25.8,33,11,9.9,Rainy
2016-09-08,4.1,33,17,4.5,Sunny
2016-09-08,4.1,33,17,4.5,Sunny
2016-09-08,4.1,33,17,4.5,Sunny
2016-09-09,28.6,22,14,5.6,Rainy
2016-09-10,9.9,31,15,8.2,Cloudy
2016-09-11,19.9,39,10,9.6,Rainy
2016-09-12,22.6,37,19,8.8,Rainy
2016-09-13,24.4,31,11,5.5,Rainy
2016-09-14,28.4,21,20,5.7,Rainy
2016-09-15,9.4,21,13,3.2,Cloudy
2016-09-16,25.8,36,20,4.9,Cloudy
2016-09-17,4.0,29,18,9.5,Cloudy
2016-09-18,21.2,37,15,7.4,Rainy
2016-09-19,22.3,38,17,0.6,Cloudy
2016-09-20,20.3,20,11,1.6,Cloudy
2016-09-21,7.6,23,19,9.3,Cloudy
2016-09-22,26.2,23,24,8.6,Rainy
2016-09-23,5.1,21,14,5.1,Cloudy
2016-09-24,1.6,38,21,6.4,Sunny
2016-09-24,1.6,38,21,6.4,Sunny
2016-09-24,1.6,38,21,6.4,Sunny
2016-09-24,1.6,38,21,6.4,Sunny
2016-09-24,1.6,38,21,6.4,Sunny
2016-09-24,1.6,38,21,6.4,Sunny
2016-09-25,21.5,31,21,3.3,Cloudy
2016-09-26,14.3,29,22,8.0,Cloudy
2016-09-27,25.5,32,10,6.2,Rainy
2016-09-28,11.5,39,13,7.1,Cloudy
2016-09-29,5.0,34,19,4.1,Cloudy
2016-09-30,25.1,22,10,4.6,Cloudy
2016-10-01,16.5,39,20,2.5,Cloudy
2016-10-02,5.7,32,20,9.5,Cloudy
2016-10-03,21.6,27,18,9.5,Rainy
2016-10-04,15.3,26,11,8.3,Rainy
2016-10-05,18.1,27,16,9.4,Rainy
2016-10-06,13.8,37,12,6.8,Cloudy
2016-10-07,24.9,28,23,2.7,Cloudy
2016-10-08,24.9,25,11,7.7,Rainy
2016-10-09,21.3,23,22,3.6,Cloudy
2016-10-10,3.2,34,13,4.7,Sunny
2016-10-11,25.2,24,16,3.1,Cloudy
2016-10-12,20.1,24,16,4.5,Cloudy
2016-10-13,20.9,26,18,7.0,Rainy
2016-10-14,10.9,28,21,1.6,Cloudy
2016-10-15,26.4,26,22,1.5,Cloudy
2016-10-16,21.8,28,12,7.0,Rainy
2016-10-17,3.4,39,16,7.9,Sunny
2016-10-18,12.2,29,15,5.7,Cloudy
2016-10-19,26.6,23,19,2.2,Cloudy
2016-10-20,1.4,25,16,4.6,Cloudy
2016-10-21,28.8,33,16,7.7,Rainy
2016-10-22,20.4,28,19,7.0,Rainy
2016-10-23,18.9,20,14,1.5,Cloudy
2016-10-24,8.1,36,18,9.7,Cloudy
2016-10-25,7.5,32,16,2.6,Cloudy
2016-10-26,28.3,26,16,2.6,Cloudy
2016-10-27,8.9,28,21,4.9,Cloudy
2016-10-28,23.3,30,23,3.6,Cloudy
2016-10-29,11.8,22,12,9.8,Cloudy
2016-10-30,4.2,31,10,1.2,Cloudy
2016-10-31,0.3,22,23,3.4,Cloudy
2016-11-01,16.3,34,23,4.1,Cloudy
2016-11-02,29.3,29,14,5.2,Rainy
2016-11-03,11.1,20,17,0.7,Cloudy
2016-11-04,10.7,33,14,1.3,Cloudy
2016-11-05,10.3,39,19,2.9,Cloudy
2016-11-06,15.6,25,12,5.8,Rainy
2016-11-07,13.2,21,18,7.8,Cloudy
2016-11-08,26.4,27,11,7.0,Rainy
2016-11-09,15.2,20,24,5.9,Rainy
2016-11-10,15.2,23,12,4.3,Cloudy
2016-11-11,4.2,23,21,8.8,Cloudy
2016-11-12,29.5,24,13,4.9,Cloudy
2016-11-13,7.5,39,19,3.3,Cloudy
2016-11-14,2.2,28,10,6.5,Cloudy
2016-11-15,19.9,32,20,7.1,Rainy
2016-11-16,17.9,37,13,4.3,Cloudy
2016-11-17,12.5,36,13,0.8,Cloudy
2016-11-18,12.7,20,18,1.4,Cloudy
2016-11-19,23.6,34,17,8.5,Rainy
2016-11-20,5.9,21,11,1.0,Cloudy
2016-11-21,24.6,35,22,6.1,Rainy
2016-11-22,19.5,39,16,2.2,Cloudy
2016-11-23,12.6,24,15,2.7,Cloudy
2016-11-24,13.7,38,16,3.1,Cloudy
2016-11-25,7.7,24,20,0.9,Cloudy
2016-11-26,22.6,21,13,2.2,Cloudy
2016-11-27,15.4,26,23,6.7,Rainy
2016-11-28,9.6,22,23,5.2,Cloudy
2016-11-29,17.9,36,14,8.1,Rainy
2016-11-30,29.9,22,15,1.1,Cloudy
